sessionId,participantId,scope,paperKey,paperTitle,condition,orderPosition,questionId,questionText,questionType,finalAnswer,firstAttemptAnswer,firstAttemptCorrect,finalCorrect,wrongAttemptsBeforeCorrect,manualShortAnswerCorrect,manualShortAnswerRationale,scoring_status,difficulty_rating,questionPresentedOrder
2FvA4lMHIGC6,P04,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,no_highlights,1,p5q1,"After applying all inclusion criteria and filtering, how many articles were ultimately included in the meta-analysis?",multiple_choice,B,B,True,True,0.0,,,,,6.0
2FvA4lMHIGC6,P04,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,no_highlights,1,p5q2,"The paper states two primary research comparisons it investigates. What are they, and how does the result of one change how you should interpret the other?",free_text,"1. human performance versus XAI-assisted performance, and 2. AI-assisted performance versus XAI assisted performance. While XAI improves performance relative to humans alone, it does not significantly outperform AI without explanations. This means the observed improvement should be attributed to AI assistance in general, rather than the added value of explanations specifically.","1. human performance versus XAI-assisted performance, and 2. AI-assisted performance versus XAI assisted performance. While XAI improves performance relative to humans alone, it does not significantly outperform AI without explanations. This means the observed improvement should be attributed to AI assistance in general, rather than the added value of explanations specifically.",,,,1.0,Correct comparisons and interpretation.,scored,,5.0
2FvA4lMHIGC6,P04,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,no_highlights,1,p5q3,Which of the following was NOT listed as an inclusion criterion for studies to be included in the meta-analysis?,multiple_choice,D,D,True,True,0.0,,,,,3.0
2FvA4lMHIGC6,P04,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,no_highlights,1,p5q4,"The subgroup analysis compared tabular and text data types. What did the results show for each, and what explanation do the authors offer for the difference?",free_text,"The results show that XAI has negligible impact on performance for tabular data but produces significant improvements for text-based tasks. The authors explain this difference by suggesting that explanations are easier for humans to interpret and apply in text-based contexts, whereas tabular data tasks may be more complex or less intuitive, limiting the usefulness of explanations.","The results show that XAI has negligible impact on performance for tabular data but produces significant improvements for text-based tasks. The authors explain this difference by suggesting that explanations are easier for humans to interpret and apply in text-based contexts, whereas tabular data tasks may be more complex or less intuitive, limiting the usefulness of explanations.",,,,1.0,Correct outcomes + explanation.,scored,,9.0
2FvA4lMHIGC6,P04,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,no_highlights,1,p5q5,"What was the standardized mean difference (SMD) found when comparing XAI-assisted performance to human performance alone, and was it statistically significant?",multiple_choice,B,B,True,True,0.0,,,,,8.0
2FvA4lMHIGC6,P04,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,no_highlights,1,p5q6,The authors used a random-effects model rather than a fixed-effect model for the meta-analysis. What was the stated reason for this choice?,multiple_choice,B,A,False,True,1.0,,,,,10.0
2FvA4lMHIGC6,P04,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,no_highlights,1,p5q7,"The paper identifies two potential mechanisms by which XAI could improve decision-making performance. What are these two mechanisms, and which one did the qualitative review find stronger evidence for?",free_text,"The two mechanisms are increased acceptance of AI advice and improved calibration of reliance, meaning better ability to distinguish when to trust AI. The qualitative review finds stronger evidence for increased acceptance, indicating that explanations primarily make users more likely to follow AI recommendations rather than improving their ability to critically evaluate them.","The two mechanisms are increased acceptance of AI advice and improved calibration of reliance, meaning better ability to distinguish when to trust AI. The qualitative review finds stronger evidence for increased acceptance, indicating that explanations primarily make users more likely to follow AI recommendations rather than improving their ability to critically evaluate them.",,,,1.0,Correct mechanisms and dominant one.,scored,,4.0
2FvA4lMHIGC6,P04,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,no_highlights,1,p5q8,Which of the following was identified as a key limitation of the AI-assisted vs. XAI-assisted comparison specifically?,multiple_choice,C,B,False,True,2.0,,,,,7.0
2FvA4lMHIGC6,P04,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,no_highlights,1,p5q9,The qualitative review highlights contrasting findings across individual studies regarding how explanations affect users' acceptance of AI advice. Describe these contrasting findings and which studies reported them.,free_text,"Some studies find that explanations increase users’ acceptance of AI advice, even when it is incorrect, suggesting a persuasive effect. Other studies find that explanations have no effect or even reduce reliance, particularly when additional signals like confidence are provided. These conflicting findings demonstrate that the impact of explanations on user behavior is inconsistent and context dependent.","Some studies find that explanations increase users’ acceptance of AI advice, even when it is incorrect, suggesting a persuasive effect. Other studies find that explanations have no effect or even reduce reliance, particularly when additional signals like confidence are provided. These conflicting findings demonstrate that the impact of explanations on user behavior is inconsistent and context dependent.",,,,1.0,Correct contrasting findings.,scored,,2.0
2FvA4lMHIGC6,P04,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,no_highlights,1,p5q10,"The authors raise an ethical concern in the discussion section related to one of their findings. What is this concern, and which finding prompted it?",free_text,"The ethical concern is that explanations may act as persuasive tools that increase trust in AI outputs regardless of their correctness. This concern arises from findings that explanations can increase acceptance of AI advice even when it is wrong, potentially leading to overreliance and harmful decision making.","The ethical concern is that explanations may act as persuasive tools that increase trust in AI outputs regardless of their correctness. This concern arises from findings that explanations can increase acceptance of AI advice even when it is wrong, potentially leading to overreliance and harmful decision making.",,,,1.0,Correct ethical concern and linked to increased acceptance.,scored,,1.0
2FvA4lMHIGC6,P04,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,2,p6q1,"What was the final sample size used for hypothesis testing in Study 2, and what data collection design was used?",multiple_choice,B,D,False,True,1.0,,,,,6.0
2FvA4lMHIGC6,P04,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,2,p6q2,"The paper presents competing hypotheses about sensitivity to rewards. What were the two competing predictions, which one was supported, and what reasoning do the authors give for the result?",free_text,"The two predictions were that sensitivity to rewards would either increase ChatGPT usage, because students want better outcomes, or decrease usage, because students fear penalties. The supported hypothesis is the negative relationship, meaning reward-sensitive students use ChatGPT less. The reasoning is that these students are more concerned about grades and academic integrity, so they avoid risky or potentially unethical behaviors.","The two predictions were that sensitivity to rewards would either increase ChatGPT usage, because students want better outcomes, or decrease usage, because students fear penalties. The supported hypothesis is the negative relationship, meaning reward-sensitive students use ChatGPT less. The reasoning is that these students are more concerned about grades and academic integrity, so they avoid risky or potentially unethical behaviors.",,,,1.0,"Both hypotheses, supported result, and reasoning clearly stated.",scored,,7.0
2FvA4lMHIGC6,P04,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,2,p6q3,Which of the following hypotheses was NOT supported by the results of Study 2?,multiple_choice,C,C,True,True,0.0,,,,,4.0
2FvA4lMHIGC6,P04,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,2,p6q4,"Study 1 began with 12 scale items and ended with 8. Describe the process by which items were reduced, including what criteria were used and which specific items were dropped.",free_text,"The reduction process involved an initial content validity review followed by exploratory factor analysis. Items were evaluated based on statistical criteria such as factor loadings and communalities, and those that did not meet thresholds were removed. Specifically, items with low loadings and poor contribution to the factor structure were dropped, resulting in a final reliable 8 item scale.","The reduction process involved an initial content validity review followed by exploratory factor analysis. Items were evaluated based on statistical criteria such as factor loadings and communalities, and those that did not meet thresholds were removed. Specifically, items with low loadings and poor contribution to the factor structure were dropped, resulting in a final reliable 8 item scale.",,,,0.0,Missing specific dropped items (4 and 9) despite correct process.,scored,,3.0
2FvA4lMHIGC6,P04,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,2,p6q5,"What statistical method was used to test the hypotheses in Study 2, and what was the stated reason for choosing it?",multiple_choice,B,B,True,True,0.0,,,,,10.0
2FvA4lMHIGC6,P04,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,2,p6q6,"What was the measured effect of ChatGPT usage on students' academic performance (CGPA), and how was academic performance operationalised in this study?",multiple_choice,C,C,True,True,0.0,,,,,2.0
2FvA4lMHIGC6,P04,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,2,p6q7,"The paper tests ChatGPT usage as a mediator. For which antecedents and which outcomes was the mediation supported, and for which was it not supported?",free_text,"Mediation was supported for workload and time pressure influencing outcomes like procrastination, memory loss, and academic performance through ChatGPT usage. It was also partially supported for sensitivity to rewards. However, mediation was not supported for sensitivity to quality, as it did not significantly influence outcomes through ChatGPT usage.","Mediation was supported for workload and time pressure influencing outcomes like procrastination, memory loss, and academic performance through ChatGPT usage. It was also partially supported for sensitivity to rewards. However, mediation was not supported for sensitivity to quality, as it did not significantly influence outcomes through ChatGPT usage.",,,,1.0,Correct mappings and mediation directions.,scored,,8.0
2FvA4lMHIGC6,P04,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,2,p6q8,Which of the following was cited as a key limitation of the study's causal claims?,multiple_choice,B,B,True,True,0.0,,,,,5.0
2FvA4lMHIGC6,P04,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,2,p6q9,"The authors offer a practical recommendation for educators in response to the finding that workload and time pressure drive ChatGPT usage. What is this recommendation, and how does it relate to the study's results?",free_text,The authors recommend that educators manage workload and time pressure more effectively and design tasks that require critical thinking rather than easy automation. This directly follows from the finding that high workload and time pressure increase reliance on ChatGPT suggesting that reducing these pressures can decrease overuse.,The authors recommend that educators manage workload and time pressure more effectively and design tasks that require critical thinking rather than easy automation. This directly follows from the finding that high workload and time pressure increase reliance on ChatGPT suggesting that reducing these pressures can decrease overuse.,,,,1.0,Recommendation explicitly tied to workload/time pressure finding.,scored,,9.0
2FvA4lMHIGC6,P04,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,2,p6q10,The paper argues that excessive ChatGPT usage leads to memory loss. What theoretical mechanism do the authors propose to explain this link?,free_text,"The proposed mechanism is reduced cognitive effort and lack of active learning. When students rely on ChatGPT, they engage less in mental processing, which weakens memory consolidation and cognitive skills over time.","The proposed mechanism is reduced cognitive effort and lack of active learning. When students rely on ChatGPT, they engage less in mental processing, which weakens memory consolidation and cognitive skills over time.",,,,1.0,Mechanism chain clearly explained.,scored,,1.0
2FvA4lMHIGC6,P04,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,contextual_highlights,3,p4q1,The study found that knowledge workers self-reported enacting critical thinking in approximately what proportion of their GenAI task examples?,multiple_choice,C,C,True,True,0.0,,,,,4.0
2FvA4lMHIGC6,P04,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,contextual_highlights,3,p4q2,"The paper states two explicit research questions. What are they, and how do they differ from each other?",free_text,"1. when and how knowledge workers perceive the enaction of critical thinking when using Gen AI, and 2. when and why knowledge workers perceive changes in effort for critical thinking due to Ge nAI. The key difference is that the first focuses on observable behaviors and practices of critical thinking, while the second focuses on perceived cognitive effort and the reasons behind increases or decreases in that effort.","1. when and how knowledge workers perceive the enaction of critical thinking when using Gen AI, and 2. when and why knowledge workers perceive changes in effort for critical thinking due to Ge nAI. The key difference is that the first focuses on observable behaviors and practices of critical thinking, while the second focuses on perceived cognitive effort and the reasons behind increases or decreases in that effort.",,,,1.0,Clearly distinguishes enaction vs effort.,scored,,1.0
2FvA4lMHIGC6,P04,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,contextual_highlights,3,p4q3,Which of the following was NOT identified as a key motivator for critical thinking among knowledge workers using GenAI?,multiple_choice,C,B,False,True,1.0,,,,,9.0
2FvA4lMHIGC6,P04,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,contextual_highlights,3,p4q4,"The paper describes a shift in cognitive effort for Analysis, Synthesis, and Evaluation. What specific shift did the authors observe, and what new role does this create for knowledge workers?",free_text,"The authors observe that cognitive effort shifts from performing analysis, synthesis, and evaluation directly to overseeing and verifying AI generated outputs. Instead of executing these tasks themselves, workers focus more on checking accuracy, integrating outputs, and ensuring quality. This creates a new role of task stewardship, where knowledge workers guide monitor, and refine AI outputs rather than producing all content independently.","The authors observe that cognitive effort shifts from performing analysis, synthesis, and evaluation directly to overseeing and verifying AI generated outputs. Instead of executing these tasks themselves, workers focus more on checking accuracy, integrating outputs, and ensuring quality. This creates a new role of task stewardship, where knowledge workers guide monitor, and refine AI outputs rather than producing all content independently.",,,,1.0,Correct shift to oversight/stewardship.,scored,,10.0
2FvA4lMHIGC6,P04,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,contextual_highlights,3,p4q5,"According to the regression analysis, which factor had the strongest negative association with perceived enaction of critical thinking?",multiple_choice,B,B,True,True,0.0,,,,,5.0
2FvA4lMHIGC6,P04,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,contextual_highlights,3,p4q6,"The paper reports both motivational factors and ability barriers that influence whether knowledge workers engage in critical thinking when using GenAI. How do these two interact, and what does this imply about when critical thinking is most likely to break down in practice?",free_text,"Motivational factors such as improving work quality or avoiding negative outcomes encourage critical thinking, but ability barriers like lack of domain knowledge or difficulty verifying outputs can prevent it from being enacted. These interact such that even motivated users may fail to engage critically if they lack the skills to evaluate or improve AI outputs. This implies that critical thinking is most likely to break down in situations where users are motivated but lack the capability to assess correctness, especially in unfamiliar domains.","Motivational factors such as improving work quality or avoiding negative outcomes encourage critical thinking, but ability barriers like lack of domain knowledge or difficulty verifying outputs can prevent it from being enacted. These interact such that even motivated users may fail to engage critically if they lack the skills to evaluate or improve AI outputs. This implies that critical thinking is most likely to break down in situations where users are motivated but lack the capability to assess correctness, especially in unfamiliar domains.",,,,1.0,Explains interaction + breakdown condition clearly.,scored,,7.0
2FvA4lMHIGC6,P04,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,contextual_highlights,3,p4q7,The paper classifies knowledge workers' critical thinking practices into three workflow phases. Which of the following is NOT one of those phases?,multiple_choice,B,B,True,True,0.0,,,,,6.0
2FvA4lMHIGC6,P04,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,contextual_highlights,3,p4q8,"The paper identifies ability barriers that prevent workers from enacting critical thinking even when motivated. What are these barriers, and which did the largest number of participants report?",free_text,"The 2 main ability barriers are difficulty inspecting or verifying AI outputs and difficulty revising prompts or improving responses. Among these, the most commonly reported barrier is the inability to effectively verify AI outputs, often due to insufficient domain knowledge or lack of confidence in evaluating correctness.","The 2 main ability barriers are difficulty inspecting or verifying AI outputs and difficulty revising prompts or improving responses. Among these, the most commonly reported barrier is the inability to effectively verify AI outputs, often due to insufficient domain knowledge or lack of confidence in evaluating correctness.",,,,0.0,Incorrect most common barrier (should be improving responses).,scored,,3.0
2FvA4lMHIGC6,P04,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,contextual_highlights,3,p4q9,"Across all six cognitive activities in Bloom's taxonomy, which showed the least reduction in effort when using GenAI?",multiple_choice,D,D,True,True,0.0,,,,,8.0
2FvA4lMHIGC6,P04,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,contextual_highlights,3,p4q10,"The authors use the term 'stewardship' rather than 'collaboration' or 'supervision' to describe the human role in GenAI-assisted work. What reasoning do they give for preferring this term, and what does it imply about where accountability sits?",free_text,"This term is used because it emphasizes that humans retain full responsibility for outcomes even when AI performs much of the task. This framing highlights that accountability does not shift to the AI system, but remains with the human, who must guide, evaluate, and take ownership of the final output.","This term is used because it emphasizes that humans retain full responsibility for outcomes even when AI performs much of the task. This framing highlights that accountability does not shift to the AI system, but remains with the human, who must guide, evaluate, and take ownership of the final output.",,,,1.0,Explicitly states accountability remains with human.,scored,,2.0
ZS_Nq0On-Abq,P05,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q1,"After applying all inclusion criteria and filtering, how many articles were ultimately included in the meta-analysis?",multiple_choice,,,,False,0.0,,,,,2.0
ZS_Nq0On-Abq,P05,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q2,"The paper states two primary research comparisons it investigates. What are they, and how does the result of one change how you should interpret the other?",free_text,,,,,,0.0,,empty_answer,,1.0
ZS_Nq0On-Abq,P05,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q3,Which of the following was NOT listed as an inclusion criterion for studies to be included in the meta-analysis?,multiple_choice,,,,False,0.0,,,,,3.0
ZS_Nq0On-Abq,P05,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q4,"The subgroup analysis compared tabular and text data types. What did the results show for each, and what explanation do the authors offer for the difference?",free_text,,,,,,0.0,,empty_answer,,
ZS_Nq0On-Abq,P05,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q5,"What was the standardized mean difference (SMD) found when comparing XAI-assisted performance to human performance alone, and was it statistically significant?",multiple_choice,,,,False,0.0,,,,,
ZS_Nq0On-Abq,P05,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q6,The authors used a random-effects model rather than a fixed-effect model for the meta-analysis. What was the stated reason for this choice?,multiple_choice,,,,False,0.0,,,,,
ZS_Nq0On-Abq,P05,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q7,"The paper identifies two potential mechanisms by which XAI could improve decision-making performance. What are these two mechanisms, and which one did the qualitative review find stronger evidence for?",free_text,,,,,,0.0,,empty_answer,,
ZS_Nq0On-Abq,P05,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q8,Which of the following was identified as a key limitation of the AI-assisted vs. XAI-assisted comparison specifically?,multiple_choice,,,,False,0.0,,,,,
ZS_Nq0On-Abq,P05,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q9,The qualitative review highlights contrasting findings across individual studies regarding how explanations affect users' acceptance of AI advice. Describe these contrasting findings and which studies reported them.,free_text,,,,,,0.0,,empty_answer,,
ZS_Nq0On-Abq,P05,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q10,"The authors raise an ethical concern in the discussion section related to one of their findings. What is this concern, and which finding prompted it?",free_text,,,,,,0.0,,empty_answer,,
ZS_Nq0On-Abq,P05,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,2,p6q1,"What was the final sample size used for hypothesis testing in Study 2, and what data collection design was used?",multiple_choice,,,,False,0.0,,,,,1.0
ZS_Nq0On-Abq,P05,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,2,p6q2,"The paper presents competing hypotheses about sensitivity to rewards. What were the two competing predictions, which one was supported, and what reasoning do the authors give for the result?",free_text,,,,,,0.0,,empty_answer,,3.0
ZS_Nq0On-Abq,P05,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,2,p6q3,Which of the following hypotheses was NOT supported by the results of Study 2?,multiple_choice,,,,False,0.0,,,,,2.0
ZS_Nq0On-Abq,P05,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,2,p6q4,"Study 1 began with 12 scale items and ended with 8. Describe the process by which items were reduced, including what criteria were used and which specific items were dropped.",free_text,,,,,,0.0,,empty_answer,,
ZS_Nq0On-Abq,P05,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,2,p6q5,"What statistical method was used to test the hypotheses in Study 2, and what was the stated reason for choosing it?",multiple_choice,,,,False,0.0,,,,,
ZS_Nq0On-Abq,P05,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,2,p6q6,"What was the measured effect of ChatGPT usage on students' academic performance (CGPA), and how was academic performance operationalised in this study?",multiple_choice,,,,False,0.0,,,,,
ZS_Nq0On-Abq,P05,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,2,p6q7,"The paper tests ChatGPT usage as a mediator. For which antecedents and which outcomes was the mediation supported, and for which was it not supported?",free_text,,,,,,0.0,,empty_answer,,
ZS_Nq0On-Abq,P05,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,2,p6q8,Which of the following was cited as a key limitation of the study's causal claims?,multiple_choice,,,,False,0.0,,,,,
ZS_Nq0On-Abq,P05,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,2,p6q9,"The authors offer a practical recommendation for educators in response to the finding that workload and time pressure drive ChatGPT usage. What is this recommendation, and how does it relate to the study's results?",free_text,,,,,,0.0,,empty_answer,,
ZS_Nq0On-Abq,P05,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,2,p6q10,The paper argues that excessive ChatGPT usage leads to memory loss. What theoretical mechanism do the authors propose to explain this link?,free_text,,,,,,0.0,,empty_answer,,
ZS_Nq0On-Abq,P05,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,3,p4q1,The study found that knowledge workers self-reported enacting critical thinking in approximately what proportion of their GenAI task examples?,multiple_choice,,,,False,0.0,,,,,2.0
ZS_Nq0On-Abq,P05,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,3,p4q2,"The paper states two explicit research questions. What are they, and how do they differ from each other?",free_text,,,,,,0.0,,empty_answer,,3.0
ZS_Nq0On-Abq,P05,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,3,p4q3,Which of the following was NOT identified as a key motivator for critical thinking among knowledge workers using GenAI?,multiple_choice,,,,False,0.0,,,,,1.0
ZS_Nq0On-Abq,P05,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,3,p4q4,"The paper describes a shift in cognitive effort for Analysis, Synthesis, and Evaluation. What specific shift did the authors observe, and what new role does this create for knowledge workers?",free_text,,,,,,0.0,,empty_answer,,
ZS_Nq0On-Abq,P05,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,3,p4q5,"According to the regression analysis, which factor had the strongest negative association with perceived enaction of critical thinking?",multiple_choice,,,,False,0.0,,,,,
ZS_Nq0On-Abq,P05,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,3,p4q6,"The paper reports both motivational factors and ability barriers that influence whether knowledge workers engage in critical thinking when using GenAI. How do these two interact, and what does this imply about when critical thinking is most likely to break down in practice?",free_text,,,,,,0.0,,empty_answer,,
ZS_Nq0On-Abq,P05,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,3,p4q7,The paper classifies knowledge workers' critical thinking practices into three workflow phases. Which of the following is NOT one of those phases?,multiple_choice,,,,False,0.0,,,,,
ZS_Nq0On-Abq,P05,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,3,p4q8,"The paper identifies ability barriers that prevent workers from enacting critical thinking even when motivated. What are these barriers, and which did the largest number of participants report?",free_text,,,,,,0.0,,empty_answer,,
ZS_Nq0On-Abq,P05,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,3,p4q9,"Across all six cognitive activities in Bloom's taxonomy, which showed the least reduction in effort when using GenAI?",multiple_choice,,,,False,0.0,,,,,
ZS_Nq0On-Abq,P05,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,3,p4q10,"The authors use the term 'stewardship' rather than 'collaboration' or 'supervision' to describe the human role in GenAI-assisted work. What reasoning do they give for preferring this term, and what does it imply about where accountability sits?",free_text,,,,,,0.0,,empty_answer,,
6ojE3t27za7h,P08,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,all_highlights,1,p4q1,The study found that knowledge workers self-reported enacting critical thinking in approximately what proportion of their GenAI task examples?,multiple_choice,C,D,False,True,1.0,,,,,10.0
6ojE3t27za7h,P08,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,all_highlights,1,p4q2,"The paper states two explicit research questions. What are they, and how do they differ from each other?",free_text,"RQ1 focuses on identifying the situations and behaviors where knowledge workers actually engage in critical thinking when using GenAI. RQ2 shifts to understanding how GenAI changes the effort of those thinking processes, explaining when it becomes easier or harder and why","RQ1 focuses on identifying the situations and behaviors where knowledge workers actually engage in critical thinking when using GenAI. RQ2 shifts to understanding how GenAI changes the effort of those thinking processes, explaining when it becomes easier or harder and why",,,,1.0,Correct research questions.,scored,,5.0
6ojE3t27za7h,P08,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,all_highlights,1,p4q3,Which of the following was NOT identified as a key motivator for critical thinking among knowledge workers using GenAI?,multiple_choice,C,C,True,True,0.0,,,,,3.0
6ojE3t27za7h,P08,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,all_highlights,1,p4q4,"The paper describes a shift in cognitive effort for Analysis, Synthesis, and Evaluation. What specific shift did the authors observe, and what new role does this create for knowledge workers?",free_text,"The authors observe a shift in effort from doing analysis and synthesis manually to focusing more on evaluating and integrating AI generated outputs. This creates a new role where knowledge workers act as overseers, responsible for verifying, refining, and combining AI responses rather than producing everything themselves.",,,,,1.0,Correct shift and role.,scored,,8.0
6ojE3t27za7h,P08,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,all_highlights,1,p4q5,"According to the regression analysis, which factor had the strongest negative association with perceived enaction of critical thinking?",multiple_choice,B,C,False,True,3.0,,,,,4.0
